period_key,periodicidad,metric,unidad,ambito,descriptor,escenario,valor,revision,year_span,sheet_name,source_file
2004-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,122118.30768190272,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2004-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,136573.69034748367,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2005-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,120001.40028252866,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2005-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,125296.3456748175,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2005-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,128934.3088434943,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2005-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,140620.94519915953,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2006-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,127587.21477467212,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2006-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,131941.28857628768,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2006-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,138820.48418690136,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2006-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,151086.01246213878,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2007-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,136263.18975605536,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2007-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,140995.50712903365,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2007-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,148319.0801914394,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2007-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,160879.2229234716,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2008-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,143270.22363859144,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2008-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,147759.16118060588,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2008-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,153256.97307878552,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2008-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,161426.64210201715,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2009-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,143647.27646691145,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2009-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,148736.80438275027,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2009-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,153996.10263381782,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2009-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,166235.81651652043,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2010-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,148904.2054267127,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2010-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,155672.1221709223,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2010-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,160311.755708005,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2010-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,175262.91669436,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2011-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,159054.7230328107,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2011-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,166070.97551463012,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2011-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,172923.4717184091,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2011-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,186578.82973415003,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2012-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,168506.46963673795,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2012-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,174307.93566968766,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2012-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,177163.5717546297,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2012-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,191437.0229389446,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2013-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,172997.55540978076,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
